#METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,24,Default,Excellent,Static AOI,NA,AOI 2,580424.53,212854,exer3,580424.53,212854,100,78.88,913172.82,885.03,44.04,9,8,2,132610.07,132610.07,34502.44,16.21,1084.46,7741.46,0,4,3,92,2,132651.76,132651.76,132651.76,27530.79,12.93,299.25,133.44,416.82,0.28,5,97,132534.95,132534.95,33.01,3.03,83.33,3127.51,-2638.57,170.05,4
ChatGPTSeperated,MALE,24,Default,Excellent,Stimulus,,Exercise 4,793755.43,255636.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,24,Default,Excellent,Gazemapping,,Ex 4,793755.43,255362,Exercise 4,793755.43,255636.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,24,Default,Excellent,Static AOI,NA,ChatGPT,793755.43,255362,Ex 4,793755.43,255362,100,74.88,954748.17,925.32,46.04,11,10,2,1265.7,1265.7,52674.15,20.63,5405.75,1001.13,0,8,7,133,2,1274.01,1274.01,1274.01,42177.34,16.52,317.12,317,266.94,0.27,9,131,1240.7,1240.7,39.99,4.01,99.53,3712.88,-3385.04,173.36,3
ChatGPTSeperated,MALE,24,Default,Excellent,Static AOI,NA,Colab,793755.43,255362,Ex 4,793755.43,255362,100,74.88,941288.24,912.27,45.39,7,6,1,14.3,14.3,198266.36,77.64,233.65,1234.64,0,7,6,312,1,22.69,22.69,22.69,128467.37,50.31,411.75,216.94,233.52,0.31,7,341,NA,NA,34.59,3.36,96.82,3164,-3339.38,183.8,7
ChatGPTSeperated,MALE,19,2026,Excellent,Stimulus,,Exercise 1,299.31,341487.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Gazemapping,,exercise1,4123.31,337409,Exercise 1,299.31,341487.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,ChatGPT,4123.31,337409,exercise1,4123.31,337409,100,78.72,954969.93,925.53,46.05,42,41,2,2665.94,2665.94,264340.7,78.34,450.5,19537.35,3,14,13,538,2,2707.64,2707.64,2707.64,97653.3,28.94,181.51,166.86,83.45,0.48,23,1683,2590.81,2590.81,52.72,2.9,115.26,4680.3,-4867.73,183.78,23
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,Colab,4123.31,337409,exercise1,4123.31,337409,100,78.72,950293.66,921,45.83,20,19,1,79.79,79.79,51159.49,15.16,2569.4,5172.15,3,15,14,117,1,138.23,138.23,138.23,20305.08,6.02,173.55,183.53,216.97,0.48,17,301,54.81,54.81,44.62,5.56,122.53,4332.46,-5070.96,174.03,7
ChatGPTSeperated,MALE,19,2026,Excellent,Dynamic AOI,NA,chatgpt,5103.36,336683.53,Exercise 1,299.31,341487.58,98.59,79.13,NA,NA,NA,47,46,2,1685.9,6489.94,260196.4,77.28,450.5,19537.35,6,15,14,530,2,1710.91,6514.95,6514.95,100040.11,29.71,188.75,183.55,83.45,0.48,23,1665,1610.77,6414.81,52.15,2.87,114.47,4628.47,-4849.3,186.8,23
ChatGPTSeperated,MALE,19,2026,Excellent,Dynamic AOI,NA,code,5103.36,336683.53,Exercise 1,299.31,341487.58,98.59,79.13,NA,NA,NA,20,19,1,0.74,4804.79,52793.47,15.68,1668.4,5722.73,3,13,12,130,1,0,4804.05,4804.05,21398.55,6.36,164.6,92.5,100.14,0.5,14,328,NA,NA,43.95,5.18,121.67,4405.05,-5172.07,178,7
ChatGPTSeperated,MALE,19,2026,Excellent,Stimulus,,Exercise 2,342334.05,166668.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Gazemapping,,ex2,348120.05,160596,Exercise 2,342334.05,166668.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,ChatGPT,348120.05,160596,ex2,348120.05,160596,100,88.75,913168,885.02,44.04,15,14,1,12.79,12.79,53326.21,33.21,1401.47,316.97,2,8,7,153,1,21.17,21.17,21.17,35203.78,21.92,230.09,216.93,200.42,0.49,9,295,NA,NA,35.35,3.28,89.12,3619.31,-3541.6,201.24,5
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,Colab,348120.05,160596,ex2,348120.05,160596,100,88.75,849428.61,823.25,40.96,20,19,2,1431.04,1431.04,97692.42,60.83,36972.48,767.47,3,11,10,291,2,1489.42,1489.42,1489.42,56609.45,35.25,194.53,133.41,83.43,0.45,15,572,1339.2,1339.2,40.32,3.89,95.25,3473.58,-4206.21,176.07,10
ChatGPTSeperated,MALE,19,2026,Excellent,Stimulus,,Exercise 3,509545.76,146592.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Gazemapping,,exer3,513567.76,142422,Exercise 3,509545.76,146592.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,AOI 1,513567.76,142422,exer3,513567.76,142422,100,94.75,905767.93,877.85,43.68,18,17,1,7.06,7.06,93785.62,65.85,734.15,150.13,1,11,10,310,1,15.44,15.44,15.44,67589.34,47.46,218.03,383.89,66.75,0.45,13,516,NA,NA,34.4,4.15,82.94,3035.92,-3561.5,180.41,7
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,AOI 2,513567.76,142422,exer3,513567.76,142422,100,94.75,913172.82,885.03,44.04,12,11,2,22681.12,22681.12,44465.16,31.22,8959.55,417.1,3,7,6,117,2,22772.93,22772.93,22772.93,22090.02,15.51,188.8,116.77,333.68,0.45,8,299,NA,NA,48.54,2.79,97.59,3829.19,-3657.9,185.76,4
ChatGPTSeperated,MALE,19,2026,Excellent,Stimulus,,Exercise 4,656605.41,208036.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Gazemapping,,Ex 4,657187.41,207150,Exercise 4,656605.41,208036.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,ChatGPT,657187.41,207150,Ex 4,657187.41,207150,100,78.75,954748.17,925.32,46.04,14,13,2,1574.69,1574.69,72709.38,35.1,1968.72,300.41,0,14,13,213,2,1583,1583,1583,36724.74,17.73,172.42,100.03,200.2,0.47,13,480,1549.61,1549.61,41.64,2.88,91.27,3592.44,-3358.09,182.18,7
ChatGPTSeperated,MALE,19,2026,Excellent,Static AOI,NA,Colab,657187.41,207150,Ex 4,657187.41,207150,100,78.75,941288.24,912.27,45.39,24,23,1,990.68,990.68,125297.72,60.49,567.25,8292.12,5,15,14,325,1,1032.37,1032.37,1032.37,58675.17,28.32,180.54,300.35,116.81,0.47,18,666,965.66,965.66,40.14,3.85,89.7,3349.83,-3402.95,177.67,17
ChatGPTSeperated,MALE,27,PhD student,Excellent,Stimulus,,Exercise 1,359.53,317360.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Gazemapping,,exercise1,17773.53,299619,Exercise 1,359.53,317360.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,ChatGPT,17773.53,299619,exercise1,17773.53,299619,100,82.78,954969.93,925.53,46.05,14,13,2,13574.05,13574.05,149325.65,49.84,1635.12,1568.24,0,12,11,209,2,13632.49,13632.49,13632.49,115242.1,38.46,551.4,83.36,216.88,0.29,12,216,NA,NA,34.74,3.68,94.44,3704.86,-3639.92,180.75,3
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,Colab,17773.53,299619,exercise1,17773.53,299619,100,82.78,950293.66,921,45.83,16,15,1,9.82,9.82,143586.21,47.92,10460.95,200.11,1,14,13,307,1,18.13,18.13,18.13,106144.51,35.43,345.75,316.99,133.43,0.36,13,389,NA,NA,32.64,3.73,92.02,3315.41,-3643.53,185.41,7
ChatGPTSeperated,MALE,27,PhD student,Excellent,Stimulus,,Exercise 2,317957.21,567537.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Gazemapping,,ex2,329079.21,556130,Exercise 2,317957.21,567537.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,ChatGPT,329079.21,556130,ex2,329079.21,556130,100,85.29,913168,885.02,44.04,16,15,2,212823.64,212823.64,142736.47,25.67,200.27,1234.65,0,14,13,319,2,212832.02,212832.02,212832.02,122885.25,22.1,385.22,183.57,200.16,0.27,13,332,212765.34,212765.34,33.8,3.2,84.82,3249.14,-2643.92,165.04,6
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,Colab,329079.21,556130,ex2,329079.21,556130,100,85.29,849428.61,823.25,40.96,31,30,1,15.73,15.73,359952.86,64.72,59429.43,5856.2,0,23,22,925,1,24.11,24.11,24.11,280025.21,50.35,302.73,216.94,200.18,0.36,24,1209,NA,NA,33.01,3.24,81.98,3053.9,-3103.28,190.19,15
ChatGPTSeperated,MALE,27,PhD student,Excellent,Stimulus,,Exercise 3,885718.47,395634.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Gazemapping,,exer3,891034.47,390081,Exercise 3,885718.47,395634.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,AOI 1,891034.47,390081,exer3,891034.47,390081,100,86.59,905767.93,877.85,43.68,11,10,1,3.91,3.91,312598.7,80.14,133590.95,58862.02,0,8,7,597,1,12.24,12.24,12.24,238457.72,61.13,399.43,750.84,100.1,0.35,8,771,NA,NA,33.49,3.74,94.5,3457.88,-3605.75,186.58,25
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,AOI 2,891034.47,390081,exer3,891034.47,390081,100,86.59,913172.82,885.03,44.04,8,7,2,133611.64,133611.64,67438.3,17.29,3136.61,3320.24,0,5,4,167,2,133619.95,133619.95,133619.95,58294.03,14.94,349.07,283.91,533.9,0.25,5,173,133586.56,133586.56,34.14,3.02,84.2,3501.76,-2532.92,153.35,4
ChatGPTSeperated,MALE,27,PhD student,Excellent,Stimulus,,Exercise 4,1281581.88,421177.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Gazemapping,,Ex 4,1281581.88,420854,Exercise 4,1281581.88,421177.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,ChatGPT,1281581.88,420854,Ex 4,1281581.88,420854,100,86.18,954748.17,925.32,46.04,27,26,1,1.99,1.99,141864.09,33.71,550.65,15182.76,1,25,24,287,1,10.3,10.3,10.3,112235.21,26.67,391.06,317.02,183.52,0.27,23,303,NA,NA,32.98,3.05,84.93,3375.46,-2951.07,178.93,12
ChatGPTSeperated,MALE,27,PhD student,Excellent,Static AOI,NA,Colab,1281581.88,420854,Ex 4,1281581.88,420854,100,86.18,941288.24,912.27,45.39,25,24,2,3138.64,3138.64,268679.2,63.84,29781.47,1685.14,0,23,22,582,2,3163.69,3163.69,3163.69,204817.54,48.67,351.92,350.98,316.97,0.34,23,727,3080.26,3080.26,33.13,3.43,95.11,3471.22,-3460.91,188.56,17
ChatGPTSeperated,MALE,20,2026,Good,Stimulus,,Exercise 1,270.63,184383.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,20,2026,Good,Gazemapping,,exercise1,270.63,184111,Exercise 1,270.63,184383.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,20,2026,Good,Static AOI,NA,ChatGPT,270.63,184111,exercise1,270.63,184111,100,66.68,954969.93,925.53,46.05,17,16,2,5928.76,5928.76,116739.89,63.41,550.46,4638.27,0,14,13,162,2,5953.74,5953.74,5953.74,75815.53,41.18,468,266.94,100.14,0.27,14,165,5870.3,5870.3,32.96,2.83,79.14,3208.96,-2770.45,187,2
ChatGPTSeperated,MALE,20,2026,Good,Static AOI,NA,Colab,270.63,184111,exercise1,270.63,184111,100,66.68,950293.66,921,45.83,17,16,1,3375.97,3375.97,46599.19,25.31,2536.04,8225.37,0,17,16,111,1,3384.34,3384.34,3384.34,30748.58,16.7,277.01,250.29,450.53,0.38,17,144,NA,NA,35.13,3.67,98.29,3646.24,-3830.06,174.99,9
ChatGPTSeperated,FEMALE,19,2026,Excellent,Stimulus,,Exercise 1,261.96,324423.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,FEMALE,19,2026,Excellent,Gazemapping,,exercise1,14974.96,309356,Exercise 1,261.96,324423.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,FEMALE,19,2026,Excellent,Static AOI,NA,ChatGPT,14974.96,309356,exercise1,14974.96,309356,100,71.17,954969.93,925.53,46.05,32,31,2,5641.98,5641.98,245956.54,79.51,5672.62,20021.32,0,22,21,367,2,5700.34,5700.34,5700.34,168068.24,54.33,457.95,233.62,433.83,0.25,21,383,5616.97,5616.97,32.87,3.26,86.2,3402.92,-3019.63,192.92,55
ChatGPTSeperated,FEMALE,19,2026,Excellent,Static AOI,NA,Colab,14974.96,309356,exercise1,14974.96,309356,100,71.17,950293.66,921,45.83,24,23,1,2.77,2.77,43061.58,13.92,5338.84,10244.22,0,23,22,88,1,11.07,11.07,11.07,28812.48,9.31,327.41,116.74,150.14,0.34,21,91,NA,NA,33.2,3.47,118.95,3369.04,-3935.36,184.41,12
ChatGPTSeperated,MALE,19,2026,Good,Stimulus,,Exercise 1,605.98,79024.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Dynamic AOI,NA,chatgpt,605.98,79024.65,Exercise 1,605.98,79024.65,100,91.03,NA,NA,NA,8,7,2,629.81,629.81,10061.63,12.73,1434.89,1067.76,1,6,5,16,2,337.86,337.86,337.86,5856.25,7.41,366.02,1718.54,1134.5,0.4,3,16,NA,NA,31.29,3.78,155.01,5928.05,-7792.39,178.41,1
ChatGPTSeperated,MALE,19,2026,Good,Dynamic AOI,NA,code,605.98,79024.65,Exercise 1,605.98,79024.65,100,91.03,NA,NA,NA,10,9,1,12.54,12.54,67544.72,85.47,600.65,48017.89,0,6,5,97,1,0,0,0,61955.47,78.4,638.72,304.47,86.22,0.36,7,110,NA,NA,37.33,5.46,121.15,4413.13,-4273.27,179.64,9
ChatGPTSeperated,MALE,19,2026,Good,Gazemapping,,exercise1,10958.98,68507,Exercise 1,605.98,79024.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,ChatGPT,10958.98,68507,exercise1,10958.98,68507,100,91.01,954969.93,925.53,46.05,3,2,2,3123.91,3123.91,2419.27,3.53,383.78,1067.76,1,2,1,2,2,3148.95,3148.95,3148.95,1234.61,1.8,617.31,333.68,900.93,0.34,NA,NA,3065.52,3065.52,NA,NA,NA,NA,NA,NA,0
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,Colab,10958.98,68507,exercise1,10958.98,68507,100,91.01,950293.66,921,45.83,5,4,1,87.26,87.26,63067.82,92.06,3019.94,57878.45,0,3,2,82,1,129.02,129.02,129.02,56359.23,82.27,687.31,166.81,1034.4,0.38,4,99,45.57,45.57,35.24,5.5,118,4151.11,-4418.05,172.53,10
ChatGPTSeperated,MALE,19,2026,Good,Stimulus,,Exercise 2,80380.04,234270.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Gazemapping,,ex2,96121.04,218197,Exercise 2,80380.04,234270.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,ChatGPT,96121.04,218197,ex2,96121.04,218197,100,97.16,913168,885.02,44.04,10,9,2,82887.81,82887.81,51141.23,23.44,316.99,767.48,0,8,7,60,2,82996.3,82996.3,82996.3,47683.25,21.85,794.72,183.49,333.66,0.41,7,66,NA,NA,37.93,4.11,90.99,3527.19,-3372.71,215.36,4
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,Colab,96121.04,218197,ex2,96121.04,218197,100,97.16,849428.61,823.25,40.96,10,9,1,16.06,16.06,164319.34,75.31,81870.74,5372.36,0,8,7,406,1,24.37,24.37,24.37,142084.79,65.12,349.96,233.56,400.44,0.32,7,454,NA,NA,36.57,3.95,93.8,3732.79,-3005.27,173.84,27
ChatGPTSeperated,MALE,19,2026,Good,Stimulus,,Exercise 3,315130.14,30598.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Gazemapping,,exer3,315130.14,30367,Exercise 3,315130.14,30598.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,AOI 1,315130.14,30367,exer3,315130.14,30367,100,96.54,905767.93,877.85,43.68,3,2,1,6.24,6.24,25978.8,85.55,233.53,1768.63,0,3,2,72,1,14.55,14.55,14.55,22656.96,74.61,314.68,183.59,133.17,0.32,3,85,NA,NA,31.39,3.27,72.7,2875.5,-2097.28,233.72,14
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,AOI 2,315130.14,30367,exer3,315130.14,30367,100,96.54,913172.82,885.03,44.04,2,1,2,256.52,256.52,2969.96,9.78,2702.85,367.92,0,2,1,8,2,248.14,248.14,248.14,2752.97,9.07,344.12,150.18,300.42,0.23,2,7,NA,NA,40.58,4.48,145.28,5924.71,-4385.81,183.46,1
ChatGPTSeperated,MALE,19,2026,Good,Stimulus,,Exercise 4,346160.1,53232.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Gazemapping,,Ex 4,346160.1,53021,Exercise 4,346160.1,53232.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,ChatGPT,346160.1,53021,Ex 4,346160.1,53021,100,94.05,954748.17,925.32,46.04,5,4,2,6399.13,6399.13,19603.42,36.97,1868.63,483.89,0,5,4,41,2,6507.56,6507.56,6507.56,15951.73,30.09,389.07,333.93,417.13,0.31,5,44,NA,NA,40.19,4.56,120.28,5050.51,-4230.98,184.29,4
ChatGPTSeperated,MALE,19,2026,Good,Static AOI,NA,Colab,346160.1,53021,Ex 4,346160.1,53021,100,94.05,941288.24,912.27,45.39,7,6,1,8.99,8.99,32616.76,61.52,6206.64,8976.13,0,6,5,44,1,84.14,84.14,84.14,28529.85,53.81,648.41,166.82,650.69,0.36,6,56,NA,NA,34,4.14,106.11,4002.95,-3014.18,148.15,2
